,website,date,city,STATE,category of place,Nazi Reference,target,location,place,"('latitude', 'longitude')"
296,https://infoweb.newsbank.com/apps/news/document-view?p=WORLDNEWS&t=pubname%3AMIHB%21Miami%2BHerald%252C%2BThe%2B%2528FL%2529&sort=YMD_date%3AD&maxresults=20&f=advanced&val-base-0=swastika%20&fld-base-0=alltext&bln-base-1=and&val-base-1=2/2017&fld-base-1=YMD_date&docref=news/162D0E298694EBD8,2017-02-26,Miami Beach,FL,public space,No,Jewish Community,"Miami Beach, FL","Miami Beach, Miami-Dade County, Florida, United States of America","(25.7881436, -80.1272705)"
297,https://www.mymotherlode.com/news/local/286643/racist-vandalism-in-sonora.html,2017-02-26,Sonora,CA,public space,No,,"Sonora, CA","Sonora, St. Mary's District Municipality, Guysborough County, Nova Scotia, Canada","(45.0600582, -61.9013365)"
298,https://www.8newsnow.com/news/local-fraternity-finds-anti-semitic-graffiti-near-home/664400334/,2017-02-27,Las Vegas,NV,public space,No,Jewish Community,"Las Vegas, NV","Las Vegas, Clark County, Nevada, United States of America","(36.1662859, -115.149225)"
299,https://www.lohud.com/story/news/crime/2017/02/28/lewisboro-swastikas-john-jay-high-school/98519264/,2017-02-27,Lewisboro,NY,K-12,No,,"Lewisboro, NY","Lewisboro, Town of Lewisboro, Westchester County, New York, 10590, United States of America","(41.2381511, -73.5226245)"
300,http://newyork.cbslocal.com/2017/03/01/swastikas-uws-church/,2017-02-27,New York,NY,religious institution,No,Non-White,"New York, NY","NYC, New York, United States of America","(40.7306458, -73.9866136)"
301,https://www.thetriangle.org/news/crime-report-feb-25-march-13/,2017-02-27,Philadelphia,PA,college,No,,"Philadelphia, PA","Philadelphia, Philadelphia County, Pennsylvania, United States of America","(39.9523993, -75.1635899)"
302,https://dailyvoice.com/new-york/ramapo/news/swastikas-antisemitic-messages-found-in-ramapo-say-police/701242/,2017-02-27,Ramapo,NY,K-12,No,Jewish Community,"Ramapo, NY","Ramapo, Sterlington, Town of Ramapo, Rockland County, New York, 10931, United States of America","(41.1412003, -74.1685)"
303,https://newyork.cbslocal.com/2017/02/28/cbs2-exclusive-swastikas-messages-of-hate-appear-on-bridge-in-west-orange-park/,2017-02-27,South Orange,NJ,park,No,,"South Orange, NJ","South Orange, Essex County, New Jersey, United States of America","(40.7474966, -74.2635376)"
304,https://njjewishnews.timesofisrael.com/parents-students-charge-anti-semitism-ignored-in-east-brunswick-schools/,2017-03-01,East Brunswick,NJ,K-12,No,Jewish Community,"East Brunswick, NJ","East Brunswick, Middlesex County, New Jersey, 08816, United States of America","(40.4278841, -74.415984)"
305,https://vinnews.com/2017/03/06/lorain-oh-swastika-carved-on-door-frame-of-ohio-conservative-synagogue/,2017-03-01,Lorain,OH,religious institution,No,Jewish Community,"Lorain, OH","Lorain County, Ohio, United States of America","(41.2633554, -82.1734746)"
306,https://philadelphia.cbslocal.com/2017/03/01/police-swastika-spray-painted-on-front-step-of-home/,2017-03-01,Philadelphia,PA,private property,No,,"Philadelphia, PA","Philadelphia, Philadelphia County, Pennsylvania, United States of America","(39.9523993, -75.1635899)"
307,https://www.postandcourier.com/news/charleston-high-school-students-edit-photo-of-school-play-to/article_c96699ce-ff84-11e6-a462-438faefee6ac.html,2017-03-02,Charleston,NC,K-12,No,,"Charleston, NC","Charleston, Halifax County, North Carolina, United States of America","(36.1201561, -77.3755239)"
308,https://philadelphia.cbslocal.com/2017/03/02/haverford-college-standing-against-anti-semitism-after-swastika-found-inside-dorm-room/,2017-03-02,Haverford,PA,college,No,,"Haverford, PA","Haverford, Montgomery County, Pennsylvania, 19003, United States of America","(40.0131672, -75.2943516)"
309,https://dcist.com/story/17/03/03/swastika-schoolwithoutwalls/,2017-03-02,Washington,DC,K-12,No,,"Washington, DC","Washington, District of Columbia, United States of America","(38.8949549, -77.0366456)"
310,http://www.wfmz.com/news/berks/teens-write-apology-for-hate-symbol-outside-exeter-library/381104380,2017-03-03,Exeter,PA,public facility,No,,"Exeter, PA","Exeter, Luzerne County, Pennsylvania, 18643, United States of America","(41.3206358, -75.8190835)"
311,https://www.mic.com/articles/170516/are-you-sick-and-tired-of-the-jews-anti-semitic-fliers-found-on-texas-state-campus,2017-03-04,San Marcos,TX,college,No,Jewish Community,"San Marcos, TX","San Marcos, Hays County, Texas, United States of America","(29.8826436, -97.9405828)"
312,http://www.northjersey.com/story/news/bergen/ridgewood/2017/03/06/swastika-sidewalk-spurs-ridgewood-action/98808492/,2017-03-05,Ridgewood,NJ,public space,No,,"Ridgewood, NJ","Ridgewood, Bergen County, New Jersey, 07450, United States of America","(40.9791864, -74.1165757)"
313,https://www.thetriangle.org/news/crime-report-feb-25-march-13/,2017-03-06,Philadelphia,PA,college,No,,"Philadelphia, PA","Philadelphia, Philadelphia County, Pennsylvania, United States of America","(39.9523993, -75.1635899)"
314,http://foxillinois.com/news/local/u-of-i-employee-reports-blue-swastika-found-on-building,2017-03-07,Champaign,IL,college,No,,"Champaign, IL","Champaign, Champaign County, Illinois, United States of America","(40.1164205, -88.2433829)"
315,https://www.northjersey.com/story/news/crime/2017/03/07/police-painted-swastika-found-mahwah/98841124//,2017-03-07,Mahwah,NJ,local business,No,,"Mahwah, NJ","Mahwah, Bergen County, New Jersey, United States of America","(41.0887072, -74.1437552)"
316,http://fox8.com/2017/03/09/swastika-found-on-locker-door-at-ellet-high-school-in-akron/,2017-03-08,Akron,OH,K-12,No,,"Akron, OH","Akron, Summit County, Ohio, United States of America","(41.083064, -81.518485)"
317,https://www.bostonglobe.com/metro/2017/03/09/more-swastikas-found-milton-middle-school/ivj4mtdyj7iMXZr2SL1HDP/story.html,2017-03-08,Milton,MA,K-12,No,,"Milton, MA","Milton, Norfolk County, Massachusetts, 02186, United States of America","(42.2495435, -71.0661612)"
318,http://psuvanguard.com/white-nationalist-pro-trump-graffiti-spotted-in-psu-bathroom/,2017-03-08,Portland,OR,college,No,,"Portland, OR","Portland, Multnomah County, Oregon, United States of America","(45.5202471, -122.6741949)"
319,https://www.tapinto.net/towns/morristown/sections/in-the-schools/articles/second-bias-incident-at-morristown-middle-school,2017-03-10,Morristown,NJ,K-12,No,,"Morristown, NJ","Morristown, Morris County, New Jersey, 07960, United States of America","(40.7970384, -74.4809492)"
320,http://wtop.com/montgomery-county/2017/03/swastikas-found-at-montgomery-co-school-after-diversity-lesson/,2017-03-10,Rockville,MD,K-12,No,,"Rockville, MD","Rockville, Montgomery County, Maryland, United States of America","(39.0840054, -77.1527573)"
321,https://www-latimes-com.proxy.lib.umich.edu/local/lanow/la-me-occ-vandalism-20170313-story.html,2017-03-12,Costa Mesa,CA,college,No,Black American Community,"Costa Mesa, CA","Costa Mesa, Orange County, California, United States of America","(33.6633386, -117.903317)"
322,https://www.startribune.com/black-family-in-delano-moving-after-new-home-burglarized-scarred-by-racist-graffiti/416348754/,2017-03-12,Delano,MN,private property,No,Black American Community,"Delano, MN","Delano, Wright County, Minnesota, 55328, United States of America","(45.0419073, -93.7891331)"
323,https://www.wthr.com/article/nazi-flag-sparks-outrage-outside-east-indianapolis-home,2017-03-12,Indianapolis,IN,private property,No,,"Indianapolis, IN","Indianapolis, Marion County, Indiana, 46204, United States of America","(39.7683331, -86.1583502)"
324,http://klfy.com/2017/03/12/swastikas-scrawled-beneath-the-vermilion-river-bridge-in-lafayette-shakes-up-residents/,2017-03-12,Lafayette,LA,public space,No,,"Lafayette, LA","Lafayette, Lafayette Parish, Louisiana, United States of America","(30.2240897, -92.0198427)"
325,https://katu.com/news/local/se-portland-homes-garages-sidewalks-vandalized-with-swastika-graffiti,2017-03-12,Portland,OR,private property,No,,"Portland, OR","Portland, Multnomah County, Oregon, United States of America","(45.5202471, -122.6741949)"
326,http://www.oregonlive.com/portland/index.ssf/2017/03/se_portland_residents_wake_up.html,2017-03-12,Portland,OR,private property,No,,"Portland, OR","Portland, Multnomah County, Oregon, United States of America","(45.5202471, -122.6741949)"
327,http://www.marinij.com/article/NO/20170330/NEWS/170339981,2017-03-13,Novato,CA,K-12,No,,"Novato, CA","Novato, Marin County, California, United States of America","(38.1061979, -122.5681191)"
328,https://www.usatoday.com/story/news/nation-now/2017/03/29/anti-trump-billboard-vandalized-downtown-phoenix/99802722/,2017-03-17,Phoenix,AZ,public space,No,,"Phoenix, AZ","Phoenix, Maricopa County, Arizona, United States of America","(33.4485866, -112.0773456)"
329,https://www.dailybreeze.com/2017/03/23/palos-verdes-estates-police-investigate-swastika-found-on-pv-high-students-car/,2017-03-17,Rancho Palos Verdes,CA,K-12,No,,"Rancho Palos Verdes, CA","Rancho Palos Verdes, Los Angeles County, California, United States of America","(33.7483311, -118.3707683)"
330,https://www.recordnet.com/story/lifestyle/faith/2017/03/17/swastika-garners-concern-in-stockton/21944824007/,2017-03-17,Stockton,CA,public space,No,,"Stockton, CA","Stockton, Manitoba, Canada","(49.583333, -99.45)"
331,http://www.haaretz.com/us-news/1.778397,2017-03-18,Blacksburg,VA,college,No,Jewish Community,"Blacksburg, VA","Blacksburg, Montgomery County, Virginia, United States of America","(37.2296566, -80.4136767)"
332,https://www.dailydot.com/irl/bar-fire-calling-customers-racist-names-decorating-beers-swastika/,2017-03-19,Austin,TX,local business,No,,"Austin, TX","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995)"
333,https://www.baltimoresun.com/maryland/baltimore-city/bs-md-ci-synagogue-demonstration-20170318-story.html,2017-03-19,Baltimore,MD,public facility,No,Jewish Community,"Baltimore, MD","Baltimore, Maryland, 21203, United States of America","(39.2908816, -76.610759)"
334,https://wtop.com/fairfax-county/2017/04/1-arrested-in-antisemitic-vandalism-at-buildings-in-fairfax/,2017-03-20,Fairfax,VA,college,No,Jewish Community,"Fairfax, VA","Fairfax, Fairfax (city), Virginia, United States of America","(38.8462236, -77.3063733)"
335,https://www.tennessean.com/story/news/local/wilson/2017/03/22/police-investigate-swastikas-vulgar-graffiti-wilson-county/99491182/,2017-03-20,Watertown,TN,public facility,No,,"Watertown, TN","Watertown, Blount County, Tennessee, 37886, United States of America","(35.7381424, -83.7879517)"
336,https://thehoya.com/bias-related-vandalism-targets-religious-groups/,2017-03-21,Washington,DC,college,No,,"Washington, DC","Washington, District of Columbia, United States of America","(38.8949549, -77.0366456)"
337,http://www.jweekly.com/2017/03/22/swastikas-anti-jewish-shouts-at-belmont-high-school/,2017-03-22,Belmont,CA,K-12,No,Jewish Community,"Belmont, CA","Belmont, Elgin County, Ontario, Canada","(42.8831501, -81.0846444)"
338,http://www.fox25boston.com/news/galvin-middle-school-investigating-swastikas-found-in-bathroom/505779314,2017-03-23,Canton,MA,K-12,No,,"Canton, MA","Canton, Norfolk County, Massachusetts, United States of America","(42.1584324, -71.1447732)"
339,https://patch.com/illinois/joliet/swastika-scratched-music-stand-joliet-west-parent,2017-03-23,Joliet,IL,K-12,No,,"Joliet, IL","Joliet, Will County, Illinois, United States of America","(41.5263603, -88.0840212)"
340,http://www.wweek.com/news/city/2017/03/29/a-portland-statue-of-ramona-quimby-was-defaced-last-week-with-a-swastika-the-latest-in-a-wave-of-hate-graffiti/,2017-03-23,Portland,OR,public space,No,,"Portland, OR","Portland, Multnomah County, Oregon, United States of America","(45.5202471, -122.6741949)"
341,https://www.amchainitiative.org/wp-content/uploads/2017/03/Binghamton-Swastika-3.24.17.pdf,2017-03-24,Binghamton,NY,college,No,,"Binghamton, NY","Binghamton, Broome County, New York, United States of America","(42.096968, -75.914341)"
342,http://www.heraldonline.com/news/local/crime/article141053998.html,2017-03-24,Clover,SC,public space,No,,"Clover, SC","Clover, York County, South Carolina, United States of America","(35.1112886, -81.2265808)"
343,http://www.wsoctv.com/news/local/residents-wake-up-to-swastikas-kkk-signs-spray-painted-around-neighborhood/505711435,2017-03-24,Gastonia,NC,public space,No,Non-White,"Gastonia, NC","Gastonia, Gaston County, North Carolina, United States of America","(35.262082, -81.1873005)"
344,https://www.phoenixnewtimes.com/news/phoenix-white-power-and-swastika-graffiti-at-pinnacle-high-school-suspects-arrested-9224962,2017-03-24,Phoenix,AZ,K-12,No,,"Phoenix, AZ","Phoenix, Maricopa County, Arizona, United States of America","(33.4485866, -112.0773456)"
345,https://www.fsunews.com/story/news/2017/03/28/swatsika-drawn-near-florida-state-campus/99742336/,2017-03-28,Tallahassee,FL,college,No,,"Tallahassee, FL","Tallahassee, Leon County, Florida, United States of America","(30.4380832, -84.2809332)"
346,https://dailyvoice.com/connecticut/ridgefield/news/swastika-racist-antisemitic-graffiti-found-at-ridgefield-high-school/705503/,2017-03-29,Ridgefield,CT,K-12,No,,"Ridgefield, CT","Ridgefield, Fairfield County, Connecticut, United States of America","(41.2814842, -73.4981792)"
347,https://www.amchainitiative.org/wp-content/uploads/2017/04/Hampshire-College-Swastika-4.5.17.jpg,2017-04-01,Amherst,MA,college,No,,"Amherst, MA","Amherst, Hampshire, Massachusetts, United States of America","(42.3803676, -72.523143)"
348,https://thetab.com/us/2017/05/12/swastika-graffiti-unh-campus-67879,2017-04-01,Durham,NH,college,No,,"Durham, NH","Durham, Strafford County, New Hampshire, 03824, United States of America","(43.134564, -70.927048)"
349,http://www.waff.com/story/35551169/downtown-huntsville-business-vandalism-suspect-caught-on-camera,2017-04-01,Huntsville,AL,local business,No,,"Huntsville, AL","Huntsville, Madison County, Alabama, United States of America","(34.729847, -86.5859011)"
350,http://newyork.cbslocal.com/2017/04/02/chappaqua-school-swastika/,2017-04-02,Chappaqua,NY,K-12,No,,"Chappaqua, NY","Chappaqua, Town of New Castle, Westchester County, New York, United States of America","(41.1595399, -73.764855)"
351,https://www.necn.com/news/local/maine/university-of-southern-maine-investigates-anti-muslim-graffiti/11958/,2017-04-04,Portland,ME,college,No,Muslim Community,"Portland, ME","Portland, Los Leones, Aldama, Chihuahua, México","(28.754716, -105.984039)"
352,http://www.wspynews.com/news/local/district-says-actions-taken-after-plano-middle-school-student-wears/article_fc536dc6-1abe-11e7-a4f1-3b1035bed2e7.html,2017-04-06,Plano,IL,K-12,No,,"Plano, IL","Plano, Kendall County, Illinois, 60545, United States of America","(41.6628076, -88.5370197)"
353,https://chpn.net/2017/04/06/swastika-on-marshall-street/,2017-04-06,Richmond,VA,public space,No,,"Richmond, VA","Richmond, Richmond City, Virginia, 23298, United States of America","(37.5385087, -77.43428)"
354,"https://infoweb-newsbank-com.colorado.idm.oclc.org/apps/news/openurl?ctx_ver=z39.88-2004&rft_id=info%3Asid/infoweb.newsbank.com&svc_dat=WORLDNEWS&req_dat=E0DF0B19A57C4CAFB535B1DC33F12D5A&rft_val_format=info%3Aofi/fmt%3Akev%3Amtx%3Actx&rft_dat=document_id%3Anews%252F1639D200B0B6A848
",2017-04-06,Seattle,WA,college,No,Latinx Community,"Seattle, WA","Seattle, King County, Washington, United States of America","(47.6038321, -122.3300624)"
355,https://turnto10.com/news/local/vandals-paint-swastikas-on-towns-walking-path,2017-04-08,Norwell,MA,park,No,,"Norwell, MA","Norwell, Plymouth County, Massachusetts, 02061, United States of America","(42.1617681, -70.7939307)"
